
32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,
32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,
32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,
32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,
32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,25506.0,25506.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,
32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,24852.0,13407.0,12099.0,12099.0,17331.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,
32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,28776.0,18639.0,12099.0,12099.0,12099.0,12099.0,12099.0,22563.0,22236.0,22236.0,21909.0,23217.0,25833.0,28449.0,31719.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,
32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,26160.0,18639.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,15042.0,18639.0,21909.0,26487.0,29757.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,
32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32046.0,23871.0,14715.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,17331.0,23544.0,29103.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,
32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32046.0,23544.0,14061.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,12099.0,16677.0,22890.0,28449.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,32700.0,
